lon,lat,locode
-110.2789993286133,54.40499877929688,CA YOD
101.70999908447,2.745579957962,
-71.199501,-29.916201,CL LSC
-91.256699,43.879002,US LSE
24.08480072021484,54.96390151977539,
27.7978,63.007099,FI SII
-37.1236,65.573601,
-1.295560002326965,59.87889862060547,
42.482393,42.176768,
-75.66919708251953,45.3224983215332,CA OTT
-70.15149688720703,11.78077507019043,
24.6192,40.9133,
14.3930997849,44.5657997131,
33.58829879760742,67.46330261230469,
35.9487,35.4011,
-124.024884,49.623785,CA PEH
-0.368333011865616,51.87469863891602,
20.5872,43.818298,RS KRA
-111.3479995727539,25.98920059204102,
1.620589971542358,50.51739883422852,FR LTQ
49.347831,58.503883,
167.7319946289062,8.720120429992676,
6.482,43.205399,
-78.615799,-0.906833,EC LAT
-71.393303,46.7911,CA QUE
106.8010025024414,26.53849983215332,CN LGE
8.9105796814,46.00429916379999,CH AGO
47.96889877319336,29.22660064697266,
-82.95559692382812,42.27560043334961,
-125.235,50.065,
110.039553,25.219828,CN GUI
98.5317,24.4011,
28.452722,-15.330833,
-64.678596,46.112202,CA DPP
-124.887001,49.7108,CA COX
-104.6660003662109,50.43190002441406,CA REG
-89.32389831542969,48.37189865112305,CA THU
-54.56809997558594,48.9369010925293,CA GAN
-60.047798,46.1614,
6.2044444,49.6233333,LU SWL
22.713611,51.240278,
25.822701,-17.8218,
-124.843,50.1234,
32.561901,37.979,
-125.131616592,50.4094474336,
-11.4044,14.4812,
94.40059661865234,51.66939926147461,RU KYZ
43.859299,40.750401,AM LWN
23.9561,49.8125,
-65.89029693603516,45.31610107421875,CA SJB
49.278701782227,55.606201171875,
65.592499,44.706902,
90.911951,29.298001,
30.128111,39.113079,
32.700012,25.674629,
13.2312,-8.85837,AO LAD
25.2362995148,39.917098999,GR LXS
112.388,34.7411,CN LYA
-126.831069,50.885359,
119.17899,34.41406,CN LYG
118.411828,35.052918,CN LYI
4.944270133972168,45.72719955444336,FR CHI
72.99479675292969,31.36499977111816,
120.5319976806641,18.1781005859375,
15.465600013733,78.246101379395,
-110.361999512,24.0727005005,
5.081111,45.725556,FR OBA
119.7198,32.5634,CN YZH
21.9643,32.7887,
0.939167,50.9561,GB LYX
-79.396202,43.627499,CA TOR
-115.1520004,36.08010101,
109.390999,24.2075,
-73.7407989502,45.4706001282,CA MTR
-98.4166030884,34.5676994324,US LAW
-118.407997,33.942501,US LAX
-114.606003,32.656601,
-1.66057,53.865898,
10.7192001343,53.8054008484,DE LBC
80.169296,12.990005,
-78.83560180664062,48.20610046386719,CA YUY
69.694702,40.215401,
-3.56264,40.471926,ES MAD
2.441390037536621,48.96939849853516,FR BFC
145.789001465,-5.20707988739,
4.21865,39.862598,
171.2720031738281,7.064760208129883,
-123.183998108,49.193901062,CA RBC
-2.279521,53.349375,GB MNC
-97.2398986816,49.9099998474,CA WNP
-60.049702,-3.03861,BR MAO
115.25,5.300680160522461,
-123.37198,48.423782,CA VIC
9.4122800827,0.458600014448,GA LBV
98.54509735107422,16.69989967346191,
-71.7278594971,10.5582084656,
120.1050033569336,13.85540008544922,PH LBX
33.624901,34.875099,CY LCA
-86.852997,15.7425,HN LCE
-8.37726,43.302101,
-77.684601,24.287701,
19.3980998993,51.7219009399,PL LOD
39.5942,-4.03483,KE MBA
-106.6999969482422,52.17079925537109,CA SAK
-82.927803,39.813801,
-83.64189910888672,22.33609962463379,CU QPD
-77.91339874267578,18.50370025634766,
0.055278,51.505299,
-122.679000854,53.8894004822,CA PRG
-81.1539,43.035599,
-0.006438999902457,43.1786994934082,
-122.361,49.025299,CA ABB
15.6861,46.4799,
-135.067001,60.709599,CA YXY
-7.161109924316406,55.04280090332031,
-114.019996643,51.113899231,CA CAL
-94.713898,39.2976,US MKC
114.090024,-22.235201,AU PEX
-63.12110137939453,46.29000091552734,CA CHA
30.26250076293945,59.80030059814453,
7.419673,43.725798,MC MON
0.088055998086929,49.53390121459961,FR LEH
-123.426003,48.6469,CA NSA
-2.3701,36.843899,ES LEI
-81.30899810791016,28.42939949035645,US ORL
-60.4258003235,53.3191986084,
12.236389,51.423889,DE SKZ
-51.072201,0.050664,BR MCA
-52.7518997192,47.618598938,CA TER
-5.65556,42.589001,
58.28440093994141,23.59329986572266,OM MCT
-79.63059997559999,43.6772003174,CA MIS
47.652302,42.816799,
-114.440002,62.462799,CA YZF
153.08319,-26.593324,
-35.791698,-9.51081,BR MCZ
124.926003,1.54926,ID MDC
53.188801,27.3727,
-75.4231,6.16454,
-127.3669967651367,50.68059921264648,CA PHY
129.569000244,44.5241012573,
-72.27102661132812,8.239167213439941,
-91.987602,30.205299,US LFT
1.25451,6.16561,TG LFW
95.97789764404295,21.70219993591309,
-73.872597,40.777199,US NYC
-118.152,33.817699,US LGB
15.3467,44.108299,
5.44322,50.637402,BE GHE
35.063885,-1.298636,
16.0687999725,45.7429008484,HR VGO
-76.7633972168,40.1935005188,
60.90620040893555,29.47570037841797,IR ZAH
99.72869873046876,6.329730033874512,
-87.752403,41.785999,US CHI
-68.7929000854,-32.8316993713,
-69.5743026733,-35.493598938,AR LGS
-1.04155,41.666199,ES ZAZ
-0.190278,51.148102,GB CWY
-80.67880249023438,-0.94607800245285,EC MEC
74.403603,31.521601,
39.705101,24.5534,
60.3820991516,25.4433002472,
-102.68699646,22.8971004486,
-0.461941,51.4706,
-72.6515,-38.9259,CL FRE
103.620003,36.515202,
1.179440021514893,45.86280059814453,FR LIG
144.843002,-37.673302,AU MEL
-159.339005,21.976,
-89.97669982910156,35.04240036010742,US MEM
3.086886,50.563332,FR AVI
-77.114305,-12.0219,PE CLL
9.27674,45.445099,IT PSB
-99.072098,19.4363,MX VCA
-85.544403,10.5933,
-98.237965,26.176141,US TXC
-9.13592,38.7813,PT LIS
110.590278,21.481667,CN ZHA
13.2670001984,-1.53299999237,
-92.223728,34.729582,US LIT
38.150002,55.553299,
113.592003,22.149599,
34.736253,-12.079787,
-16.281799,12.5556,SN ZIG
-101.460999,17.601601,
100.246002,26.68,CN LJG
31.93659973144531,-13.2588996887207,
14.4576,46.223701,
-86.16819763183594,12.14150047302246,NI MGA
-122.338996887,47.6290016174,US SEA
-104.558998,19.1448,
45.3046989440918,2.014440059661865,
-59.0561,-27.45,AR RES
-123.933845,49.169813,CA NNO
11.342300415039,62.578399658203,NO RRS
39.224899,-6.22202,
98.62149810791016,12.43980026245117,MM MGZ
59.64099884033203,36.23519897460938,IR MHD
168.738998,-45.021099,
139.3480072021484,35.74850082397461,JP MZH
8.548056,47.458056,CH KTN
-79.93499755859999,43.1735992432,CA HAM
-74.524002,24.063299,
55.42499923706055,-21.3208999633789,
-73.4169006348,45.5175018311,CA LON
20.8843,37.7509,
-63.5085983276,44.8807983398,CA GOF
110.057264,-7.905338,
46.669464,41.557823,
119.9117,47.3106,
113.375999,22.006399,CN ZUH
104.7600021362305,16.55660057067871,
-125.1372,50.3923,
111.479988,30.55655,CN YIC
37.507222,55.511667,
107.0007,27.5895,CN ZNY
91.864843,24.963832,
13.08090019226074,11.855299949646,
120.031997681,29.3446998596,CN JHA
-80.3786010742,43.4608001709,
-101.358002,48.4156,
-3.00758,16.730499,
8.983759880065918,13.7790002822876,
30.349599838257,55.126499176025,
-123.6084,48.8167,
-79.034698,8.62876,PA SAB
